@relation lai-linha-weka.filters.unsupervised.attribute.Remove-R3-4

@attribute ndvi numeric
@attribute sowing_days numeric
@attribute lai numeric

@data
0.311557,31,0.120668
0.298451,31,0.120668
0.297432,31,0.120668
0.281642,31,0.120668
0.26013,31,0.120668
0.251042,31,0.120668
0.264723,31,0.120668
0.277847,31,0.120668
0.280767,31,0.120668
0.309304,31,0.120668
0.32801,31,0.120668
0.302714,31,0.120668
0.318764,31,0.120668
0.317538,31,0.120668
0.304254,31,0.120668
0.29006,31,0.120668
0.272395,31,0.120668
0.274553,31,0.120668
0.276171,31,0.120668
0.274012,31,0.120668
0.265464,31,0.120668
0.266218,31,0.120668
0.2853,31,0.120668
0.298907,31,0.120668
0.32414,31,0.120668
0.307624,31,0.120668
0.311378,31,0.120668
0.295766,31,0.120668
0.292005,31,0.120668
0.286316,31,0.120668
0.276171,31,0.120668
0.280767,31,0.120668
0.29006,31,0.120668
0.278708,31,0.120668
0.274842,31,0.120668
0.271749,31,0.120668
0.286257,31,0.120668
0.320224,31,0.120668
0.299993,31,0.120668
0.288203,31,0.120668
0.292005,31,0.120668
0.301619,31,0.120668
0.297841,31,0.120668
0.293004,31,0.120668
0.302714,31,0.120668
0.30648,31,0.120668
0.293004,31,0.120668
0.281385,31,0.120668
0.286257,31,0.120668
0.295058,31,0.120668
0.310981,31,0.120668
0.293237,31,0.120668
0.295058,31,0.120668
0.306124,31,0.120668
0.311186,31,0.120668
0.323898,31,0.120668
0.309977,31,0.120668
0.315026,31,0.120668
0.329012,31,0.120668
0.318824,31,0.120668
0.299993,31,0.120668
0.281385,31,0.120668
0.280476,31,0.120668
0.322979,31,0.120668
0.320224,31,0.120668
0.331837,31,0.120668
0.340869,31,0.120668
0.33562,31,0.120668
0.330411,31,0.120668
0.316289,31,0.120668
0.309977,31,0.120668
0.329012,31,0.120668
0.315026,31,0.120668
0.298907,31,0.120668
0.280476,31,0.120668
0.277426,31,0.120668
0.342407,31,0.120668
0.34616,31,0.120668
0.348278,31,0.120668
0.33936,31,0.120668
0.33936,31,0.120668
0.315026,31,0.120668
0.29719,31,0.120668
0.304966,31,0.120668
0.280476,31,0.120668
0.271749,31,0.120668
0.277426,31,0.120668
0.362286,31,0.120668
0.337101,31,0.120668
0.331837,31,0.120668
0.342407,31,0.120668
0.326613,31,0.120668
0.302227,31,0.120668
0.283254,31,0.120668
0.276549,31,0.120668
0.258255,31,0.120668
0.263743,31,0.120668
0.274284,31,0.120668
0.351493,31,0.120668
0.318887,31,0.120668
0.318887,31,0.120668
0.312419,31,0.120668
0.302227,31,0.120668
0.281385,31,0.120668
0.266218,31,0.120668
0.258255,31,0.120668
0.250752,31,0.120668
0.260403,31,0.120668
0.396443,31,0.120668
0.320115,31,0.120668
0.307303,31,0.120668
0.298287,31,0.120668
0.292192,31,0.120668
0.281385,31,0.120668
0.258958,31,0.120668
0.250118,31,0.120668
0.237571,31,0.120668
0.237571,31,0.120668
0.322772,31,0.120668
0.288226,31,0.120668
0.287232,31,0.120668
0.273424,31,0.120668
0.269377,31,0.120668
0.24658,31,0.120668
0.2418,31,0.120668
0.233295,31,0.120668
0.242362,31,0.120668
0.340152,31,0.120668
0.280159,31,0.120668
0.263743,31,0.120668
0.260403,31,0.120668
0.256253,31,0.120668
0.237571,31,0.120668
0.233295,31,0.120668
0.24719,31,0.120668
0.291323,31,0.120668
0.281105,31,0.120668
0.266077,31,0.120668
0.265284,31,0.120668
0.256253,31,0.120668
0.256253,31,0.120668
0.265284,31,0.120668
0.287212,31,0.120668
0.278845,31,0.120668
0.271906,31,0.120668
0.266077,31,0.120668
0.252056,31,0.120668
0.261903,31,0.120668
0.27832,31,0.120668
0.273676,31,0.120668
0.268549,31,0.120668
0.253412,31,0.120668
0.270204,31,0.120668
0.288226,31,0.120668
0.264266,31,0.120668
0.278845,31,0.120668
0.29349,31,0.120668
0.354456,20,0.120668
0.35569,20,0.120668
0.332371,20,0.120668
0.382458,20,0.120668
0.364066,20,0.120668
0.348386,20,0.120668
0.377764,20,0.120668
0.342371,20,0.120668
0.319614,20,0.120668
0.324642,20,0.120668
0.308011,20,0.120668
0.318836,20,0.120668
0.319614,20,0.120668
0.321227,20,0.120668
0.321227,20,0.120668
0.315251,20,0.120668
0.297645,20,0.120668
0.286561,20,0.120668
0.361497,20,0.120668
0.345082,20,0.120668
0.329596,20,0.120668
0.318836,20,0.120668
0.313787,20,0.120668
0.308011,20,0.120668
0.308663,20,0.120668
0.302867,20,0.120668
0.31308,20,0.120668
0.308011,20,0.120668
0.308011,20,0.120668
0.313787,20,0.120668
0.313787,20,0.120668
0.308663,20,0.120668
0.32041,20,0.120668
0.315251,20,0.120668
0.30933,20,0.120668
0.292345,20,0.120668
0.317333,20,0.120668
0.307375,20,0.120668
0.296112,20,0.120668
0.296112,20,0.120668
0.301719,20,0.120668
0.308011,20,0.120668
0.313787,20,0.120668
0.302867,20,0.120668
0.308011,20,0.120668
0.307375,20,0.120668
0.301719,20,0.120668
0.307375,20,0.120668
0.302286,20,0.120668
0.302286,20,0.120668
0.302286,20,0.120668
0.308011,20,0.120668
0.303461,20,0.120668
0.297645,20,0.120668
0.280828,20,0.120668
0.318076,20,0.120668
0.307375,20,0.120668
0.301719,20,0.120668
0.31239,20,0.120668
0.307375,20,0.120668
0.307375,20,0.120668
0.308663,20,0.120668
0.31451,20,0.120668
0.308663,20,0.120668
0.296112,20,0.120668
0.295624,20,0.120668
0.301165,20,0.120668
0.295624,20,0.120668
0.295624,20,0.120668
0.301165,20,0.120668
0.301165,20,0.120668
0.319614,20,0.120668
0.297645,20,0.120668
0.291428,20,0.120668
0.29282,20,0.120668
0.306753,20,0.120668
0.306753,20,0.120668
0.311715,20,0.120668
0.307375,20,0.120668
0.31308,20,0.120668
0.308663,20,0.120668
0.313787,20,0.120668
0.302286,20,0.120668
0.285041,20,0.120668
0.295147,20,0.120668
0.294681,20,0.120668
0.288917,20,0.120668
0.283654,20,0.120668
0.289313,20,0.120668
0.284332,20,0.120668
0.301719,20,0.120668
0.296611,20,0.120668
0.291428,20,0.120668
0.280828,20,0.120668
0.300093,20,0.120668
0.306146,20,0.120668
0.311715,20,0.120668
0.31239,20,0.120668
0.308011,20,0.120668
0.308663,20,0.120668
0.297122,20,0.120668
0.290985,20,0.120668
0.29013,20,0.120668
0.284332,20,0.120668
0.278709,20,0.120668
0.278433,20,0.120668
0.283654,20,0.120668
0.278709,20,0.120668
0.27928,20,0.120668
0.295624,20,0.120668
0.296112,20,0.120668
0.291428,20,0.120668
0.274891,20,0.120668
0.289717,20,0.120668
0.289717,20,0.120668
0.300623,20,0.120668
0.301719,20,0.120668
0.302286,20,0.120668
0.291428,20,0.120668
0.297645,20,0.120668
0.296611,20,0.120668
0.296611,20,0.120668
0.296611,20,0.120668
0.302286,20,0.120668
0.308663,20,0.120668
0.303461,20,0.120668
0.302867,20,0.120668
0.273472,20,0.120668
0.289313,20,0.120668
0.295624,20,0.120668
0.290985,20,0.120668
0.285783,20,0.120668
0.291428,20,0.120668
0.296611,20,0.120668
0.708909,55,2.15853
0.75198,55,2.66947
0.743727,55,2.50797
0.710377,55,2.18497
0.624921,55,1.20127
0.7391,55,2.48154
0.747511,55,2.66947
0.758449,55,2.80454
0.73592,55,2.48154
0.65485,55,1.53015
0.708909,55,2.15853
0.705103,55,2.15853
0.74989,55,2.66947
0.753924,55,2.66947
0.768391,55,2.66947
0.736428,55,2.50797
0.677259,55,1.90601
0.768383,55,3.15398
0.761603,55,2.8574
0.752925,55,2.8574
0.764086,55,3.12756
0.762616,55,2.8574
0.765438,55,3.12756
0.766924,55,2.80454
0.749227,55,2.48154
0.722278,55,2.21139
0.777841,55,3.15398
0.760199,55,2.8574
0.768388,55,2.66947
0.771271,55,2.99247
0.76984,55,3.15398
0.76984,55,3.15398
0.766924,55,2.8574
0.758095,55,2.80454
0.756549,55,2.99247
0.733081,55,2.15853
0.665897,55,1.55364
0.758449,55,2.80454
0.768391,55,2.66947
0.76984,55,3.15398
0.768391,55,2.66947
0.768391,55,2.66947
0.774287,55,2.8574
0.768391,55,3.12756
0.758095,55,2.83098
0.759621,55,2.83098
0.734765,55,2.48154
0.692778,55,1.90601
0.761374,55,2.8574
0.741295,55,2.53441
0.761128,55,2.66947
0.762616,55,2.8574
0.775714,55,2.80454
0.76984,55,2.99247
0.766924,55,2.83098
0.765438,55,2.83098
0.766924,55,2.8574
0.766924,55,2.83098
0.763933,55,3.12756
0.759621,55,2.83098
0.749227,55,2.66947
0.718773,55,2.18497
0.741966,55,2.53441
0.756549,55,2.99247
0.766924,55,3.12756
0.768391,55,3.15398
0.768391,55,3.12756
0.766924,55,2.83098
0.765438,55,2.83098
0.756549,55,2.8574
0.763933,55,3.12756
0.772842,55,2.8574
0.766924,55,2.83098
0.762616,55,2.8574
0.762616,55,2.8574
0.73592,55,2.48154
0.671863,55,1.57713
0.745995,55,2.83098
0.765438,55,3.12756
0.766924,55,2.8574
0.766924,55,2.83098
0.758095,55,2.83098
0.763933,55,3.12756
0.763933,55,3.12756
0.762408,55,2.83098
0.762408,55,2.83098
0.766924,55,2.8574
0.76984,55,3.15398
0.762616,55,3.12756
0.764086,55,3.12756
0.748344,55,2.83098
0.683101,55,1.90601
0.756549,55,2.8574
0.765438,55,3.12756
0.772842,55,2.8574
0.763933,55,3.12756
0.763933,55,3.12756
0.762408,55,2.8574
0.763933,55,3.12756
0.765438,55,3.12756
0.766924,55,2.83098
0.761128,55,2.8574
0.762616,55,2.8574
0.768391,55,2.66947
0.762616,55,2.8574
0.748344,55,2.83098
0.683101,55,1.90601
0.754984,55,2.99247
0.763933,55,3.12756
0.762408,55,3.12756
0.754984,55,2.99247
0.763933,55,3.12756
0.762408,55,2.83098
0.756549,55,2.8574
0.759621,55,2.83098
0.766924,55,2.8574
0.775714,55,2.80454
0.762616,55,2.8574
0.761128,55,2.8574
0.771271,55,2.99247
0.748344,55,2.34648
0.69165,55,1.90601
0.760864,55,2.80454
0.762408,55,2.8574
0.7593,55,2.83098
0.760864,55,2.80454
0.756549,55,2.8574
0.763933,55,2.8574
0.756549,55,2.99247
0.759621,55,2.83098
0.759621,55,2.80454
0.759621,55,2.83098
0.768391,55,3.12756
0.762616,55,2.8574
0.755451,55,2.99247
0.755451,55,2.99247
0.760864,55,2.80454
0.760864,55,2.80454
0.771379,55,3.15398
0.763933,55,2.8574
0.766924,55,2.80454
0.758095,55,2.80454
0.759621,55,2.83098
0.759621,55,2.80454
0.768391,55,2.66947
0.768391,55,2.66947
0.761128,55,2.8574
0.755451,55,2.66947
0.753924,55,2.66947
0.751792,55,2.66947
0.754984,55,2.99247
0.756549,55,2.8574
0.756549,55,2.8574
0.758095,55,2.50797
0.759621,55,2.80454
0.76984,55,3.12756
0.755451,55,2.99247
0.76984,55,3.12756
0.766924,55,2.8574
0.759621,55,2.80454
0.750813,55,2.66947
0.765438,55,3.12756
0.760864,55,2.83098
0.753398,55,2.8574
0.754984,55,2.66947
0.758095,55,2.80454
0.759621,55,2.80454
0.761128,55,2.8574
0.761128,55,2.8574
0.766924,55,2.8574
0.768391,55,2.66947
0.766924,55,2.83098
0.761128,55,2.8574
0.768391,55,2.66947
0.761128,55,2.80454
0.758095,55,2.50797
0.766924,55,3.12756
0.758095,55,2.50797
0.758095,55,2.50797
0.765438,55,3.12756
0.756549,55,2.8574
0.763933,55,3.12756
0.759621,55,2.8574
0.762616,55,2.8574
0.748344,55,2.34648
0.754984,55,2.66947
0.754984,55,2.66947
0.754984,55,2.99247
0.747621,55,2.66947
0.756549,55,2.8574
0.754984,55,2.99247
0.756549,55,2.50797
0.758095,55,2.50797
0.739692,55,2.50797
0.745995,55,2.50797
0.754984,55,2.50797
0.745995,55,2.80454
0.747621,55,2.48154
0.745995,55,2.83098
0.760864,55,2.83098
0.744347,55,2.80454
0.751792,55,2.66947
0.751792,55,2.66947
0.754984,55,2.99247
0.740321,55,2.50797
0.715289,55,2.15853
0.747621,55,2.83098
0.744347,55,2.48154
0.751792,55,2.66947
0.753398,55,2.66947
0.757715,55,2.50797
0.753398,55,2.8574
0.7593,55,2.80454
0.745995,55,2.83098
0.753398,55,2.66947
0.751792,55,2.66947
0.738654,55,2.48154
0.758095,55,2.50797
0.756549,55,2.99247
0.762408,55,2.83098
0.762408,55,2.83098
0.754984,55,2.99247
0.756549,55,2.8574
0.763933,55,3.12756
0.753398,55,2.8574
0.760864,55,2.83098
0.754984,55,2.99247
0.749227,55,2.66947
0.759621,55,2.83098
0.766924,55,2.8574
0.768391,55,2.8574
0.766924,55,2.8574
0.766924,55,2.83098
0.765438,55,3.12756
0.756549,55,2.8574
0.765438,55,3.12756
0.756549,55,2.8574
0.756549,55,2.8574
0.750813,55,2.66947
0.759621,55,2.80454
0.759621,55,2.80454
0.766924,55,3.12756
0.765438,55,3.12756
0.758095,55,2.83098
0.765438,55,3.12756
0.765438,55,3.12756
0.763933,55,3.12756
0.765438,55,3.12756
0.758095,55,2.50797
0.765438,55,3.12756
0.765438,55,3.12756
0.758095,55,3.12756
0.758095,55,2.80454
0.756549,55,2.50797
0.763933,55,3.12756
0.763933,55,3.12756
0.756549,55,2.99247
0.766924,55,2.80454
0.750813,55,2.66947
0.759621,55,2.83098
0.754984,55,2.8574
0.763933,55,3.12756
0.756549,55,2.8574
0.756549,55,2.8574
0.745995,55,2.80454
0.738654,55,2.50797
0.752378,55,2.53441
0.758095,55,2.50797
0.745995,55,2.66947
0.754984,55,2.66947
0.758095,55,2.50797
0.750813,55,2.66947
0.729324,55,2.34648
0.727623,55,2.21139
0.749227,55,2.66947
0.750813,55,2.66947
0.743591,55,2.50797
0.73807,55,2.50797
0.694658,55,1.90601
0.715289,55,2.15853
0.736428,55,2.48154
0.722278,55,2.15853
0.690874,55,1.90601
0.65931,55,1.55364
0.67923,55,1.90601
0.4092,17,0.120668
0.257869,17,0.120668
0.210004,17,0.120668
0.303304,17,0.120668
0.210004,17,0.120668
0.191846,17,0.120668
0.186724,17,0.120668
0.195753,17,0.120668
0.191221,17,0.120668
0.182969,17,0.120668
0.262918,17,0.120668
0.204921,17,0.120668
0.186043,17,0.120668
0.191221,17,0.120668
0.182969,17,0.120668
0.242819,17,0.120668
0.203906,17,0.120668
0.188592,17,0.120668
0.18464,17,0.120668
0.192662,17,0.120668
0.188592,17,0.120668
0.192662,17,0.120668
0.6005,56,0.633857
0.6005,56,0.633857
0.685215,56,1.36309
0.70188,56,1.54183
0.621197,56,0.786507
0.69994,56,1.52037
0.725366,56,1.81586
0.728867,56,1.85902
0.735457,56,1.94193
0.735457,56,1.94193
0.735457,56,1.94193
0.745367,56,2.07082
0.745367,56,2.07082
0.745367,56,2.07082
0.745367,56,2.07082
0.733954,56,1.92284
0.735457,56,1.94193
0.718756,56,1.73603
0.687296,56,1.38472
0.576399,56,0.474626
0.468743,56,0.120668
0.599476,56,0.626694
0.689349,56,1.40625
0.716935,56,1.71442
0.733753,56,1.92029
0.735457,56,1.94193
0.740429,56,2.00597
0.742097,56,2.02772
0.742097,56,2.02772
0.735457,56,1.94193
0.732028,56,1.89852
0.725366,56,1.81586
0.716205,56,1.7058
0.683106,56,1.34137
0.633321,56,0.88318
0.548315,56,0.312282
0.612211,56,0.718358
0.672039,56,1.23057
0.698683,56,1.50655
0.71133,56,1.64889
0.728509,56,1.85458
0.721774,56,1.77221
0.719942,56,1.7502
0.716205,56,1.7058
0.705498,56,1.58231
0.678803,56,1.29765
0.633321,56,0.88318
0.60266,56,0.64908
0.570492,56,0.438476
0.653282,56,1.05469
0.676808,56,1.27766
0.690375,56,1.41709
0.669806,56,1.20886
0.667543,56,1.18707
0.679324,56,1.3029
0.667455,56,1.18622
0.624908,56,0.815516
0.56251,56,0.39135
0.211109,83,-1
0.23292,83,-1
0.223996,83,-1
0.242377,83,-1
0.260286,83,-1
0.227381,83,-1
0.215294,83,-1
0.203469,83,-1
0.233776,83,-1
0.211109,83,-1
0.192826,83,-1
0.20902,83,-1
0.236068,83,-1
0.210019,83,-1
0.20434,83,-1
0.198073,83,-1
0.201437,83,-1
0.19134,83,-1
0.186968,83,-1
0.206692,83,-1
0.228546,83,-1
0.279777,83,-1
0.235288,83,-1
0.219392,83,-1
0.20434,83,-1
0.208061,83,-1
0.201437,83,-1
0.204986,83,-1
0.204986,83,-1
0.210631,83,-1
0.222125,83,-1
0.267225,83,-1
0.218799,83,-1
0.198444,83,-1
0.198073,83,-1
0.206692,83,-1
0.196321,83,-1
0.19134,83,-1
0.191918,83,-1
0.206692,83,-1
0.248832,83,-1
0.218799,83,-1
0.198444,83,-1
0.198073,83,-1
0.206692,83,-1
0.196321,83,-1
0.19134,83,-1
0.191918,83,-1
0.206692,83,-1
0.248832,83,-1
0.203046,83,-1
0.202226,83,-1
0.206253,83,-1
0.19599,83,-1
0.186726,83,-1
0.186968,83,-1
0.210631,83,-1
0.241881,83,-1
0.288934,83,-1
0.213118,83,-1
0.207596,83,-1
0.191918,83,-1
0.196321,83,-1
0.210631,83,-1
0.211109,83,-1
0.227203,83,-1
0.273717,83,-1
0.291792,83,-1
0.556413,97,0.848898
0.556413,97,0.848898
0.603903,97,1.20127
0.616888,97,1.20127
0.571421,97,0.848898
0.614737,97,1.20127
0.619015,97,-1
0.614795,97,-1
0.614795,97,1.20127
0.627491,97,1.20127
0.642387,97,1.55364
0.640389,97,1.55364
0.646914,97,1.55364
0.648884,97,1.53015
0.646914,97,1.55364
0.642387,97,1.55364
0.640389,97,1.55364
0.623437,97,1.20127
0.578502,97,0.848898
0.483023,97,0.496529
0.413709,97,0.144159
0.544046,97,-1
0.591139,97,-1
0.591679,97,-1
0.589988,97,-1
0.614795,97,-1
0.633915,97,1.53015
0.642387,97,1.55364
0.648884,97,1.53015
0.642387,97,1.55364
0.642387,97,1.55364
0.638368,97,1.55364
0.619045,97,1.20127
0.581753,97,0.848898
0.514101,97,0.496529
0.460097,97,0.496529
0.523218,97,-1
0.555209,97,-1
0.566212,97,-1
0.585499,97,-1
0.625415,97,-1
0.631866,97,1.20127
0.638368,97,1.55364
0.634258,97,1.55364
0.621269,97,1.20127
0.601306,97,1.20127
0.561492,97,0.848898
0.504322,97,0.496529
0.473427,97,0.496529
0.54727,97,-1
0.566513,97,-1
0.597067,97,-1
0.610206,97,1.20127
0.614612,97,1.20127
0.605364,97,1.20127
0.579307,97,0.848898
0.553569,97,0.825407
0.534533,97,0.825407
0.53692,91,0.825407
0.53692,91,0.825407
0.633474,91,1.53015
0.685913,91,1.90601
0.542967,91,0.825407
0.6204,91,1.20127
0.680317,91,1.90601
0.702402,91,1.8884
0.712266,91,2.15853
0.71876,91,2.18497
0.721978,91,2.34648
0.721978,91,2.34648
0.721978,91,2.34648
0.728458,91,2.18497
0.721978,91,2.34648
0.717159,91,2.18497
0.705822,91,2.02346
0.692383,91,1.90601
0.633296,91,1.53015
0.539543,91,0.825407
0.491001,91,0.496529
0.545696,91,0.825407
0.611698,91,1.20127
0.674517,91,1.53015
0.68688,91,1.90601
0.698902,91,1.90601
0.715465,91,2.18497
0.71876,91,2.18497
0.713916,91,2.15853
0.710597,91,2.15853
0.702402,91,2.02346
0.69057,91,1.90601
0.671863,91,1.53015
0.629066,91,1.20127
0.577675,91,0.848898
0.541909,91,0.825407
0.579088,91,0.848898
0.612767,91,1.20127
0.651098,91,1.53015
0.681177,91,1.90601
0.701954,91,2.02346
0.700162,91,2.02346
0.700162,91,2.02346
0.692778,91,1.90601
0.67808,91,1.90601
0.644346,91,1.55364
0.621349,91,1.20127
0.576197,91,0.848898
0.554033,91,0.825407
0.585529,91,0.872389
0.615882,91,1.20127
0.637002,91,1.53015
0.639557,91,1.53015
0.64464,91,1.55364
0.642091,91,1.53015
0.626408,91,1.20127
0.583947,91,0.848898
0.536779,91,0.825407
0.693542,81,1.90601
0.691538,81,1.90601
0.702927,81,2.02346
0.695519,81,1.90601
0.702927,81,2.02346
0.693542,81,1.90601
0.695519,81,1.90601
0.693542,81,1.90601
0.693542,81,1.90601
0.67995,81,1.90601
0.673491,81,1.53015
0.672257,81,1.57713
0.634109,81,1.20127
0.686159,81,1.90601
0.697471,81,1.90601
0.699398,81,1.90601
0.699398,81,1.90601
0.701301,81,1.90601
0.70318,81,2.02346
0.70318,81,2.02346
0.699398,81,1.90601
0.701301,81,1.90601
0.701301,81,1.90601
0.701301,81,1.90601
0.694071,81,1.90601
0.699398,81,1.90601
0.686159,81,1.90601
0.66071,81,1.57713
0.601195,81,1.20127
0.522708,81,0.496529
0.692131,81,1.90601
0.701301,81,1.90601
0.70318,81,1.83553
0.710434,81,2.18497
0.710434,81,2.18497
0.710434,81,2.21139
0.714046,81,2.18497
0.712251,81,2.15853
0.70318,81,2.02346
0.69788,81,1.90601
0.706868,81,2.02346
0.706868,81,2.02346
0.706868,81,2.02346
0.710434,81,2.15853
0.701301,81,1.90601
0.690166,81,1.90601
0.660052,81,1.55364
0.609259,81,1.20127
0.528269,81,0.825407
0.47206,81,0.496529
0.694071,81,1.90601
0.699398,81,1.90601
0.701301,81,1.90601
0.708593,81,2.15853
0.70318,81,1.83553
0.70318,81,2.02346
0.712251,81,2.21139
0.712251,81,2.15853
0.705035,81,1.8884
0.705035,81,2.02346
0.70318,81,2.02346
0.710434,81,2.18497
0.706868,81,2.02346
0.706868,81,2.02346
0.706868,81,2.02346
0.705035,81,2.02346
0.701301,81,2.02346
0.694071,81,1.90601
0.688175,81,1.90601
0.665145,81,1.55364
0.631536,81,1.20127
0.569123,81,0.848898
0.529506,81,0.825407
0.574876,81,0.848898
0.694071,81,1.90601
0.701301,81,1.90601
0.699398,81,1.90601
0.706728,81,2.02346
0.701301,81,1.90601
0.701301,81,1.90601
0.70318,81,2.02346
0.70318,81,2.02346
0.705035,81,2.02346
0.714046,81,2.15853
0.706868,81,2.02346
0.714046,81,2.15853
0.705035,81,2.02346
0.710434,81,2.18497
0.706868,81,2.02346
0.706868,81,2.02346
0.70318,81,2.02346
0.69788,81,1.90601
0.70318,81,2.02346
0.694071,81,1.90601
0.699398,81,1.90601
0.690166,81,1.90601
0.676759,81,1.57713
0.662942,81,1.57713
0.621443,81,1.20127
0.59753,81,1.20127
0.628748,81,1.20127
0.699398,81,1.90601
0.699398,81,1.90601
0.697471,81,1.90601
0.70484,81,2.02346
0.706728,81,2.02346
0.699398,81,1.90601
0.701301,81,1.90601
0.712251,81,2.15853
0.70318,81,2.02346
0.70318,81,2.02346
0.710434,81,2.18497
0.710434,81,2.18497
0.712251,81,2.15853
0.70318,81,2.02346
0.710434,81,2.18497
0.712251,81,2.21139
0.712251,81,2.21139
0.705035,81,1.8884
0.706868,81,2.02346
0.712251,81,2.21139
0.69788,81,1.90601
0.701301,81,1.90601
0.701301,81,1.90601
0.684925,81,1.90601
0.686159,81,1.90601
0.670351,81,1.57713
0.649091,81,1.55364
0.623544,81,1.20127
0.620498,81,1.20127
0.706728,81,2.02346
0.70318,81,2.02346
0.699398,81,1.90601
0.706728,81,2.02346
0.708593,81,2.15853
0.697471,81,1.90601
0.706728,81,2.02346
0.708593,81,2.15853
0.710434,81,2.21139
0.695988,81,1.90601
0.710434,81,2.18497
0.708593,81,2.15853
0.710434,81,2.18497
0.70318,81,1.83553
0.708593,81,2.15853
0.708593,81,2.21139
0.708593,81,2.21139
0.708593,81,2.21139
0.705035,81,2.02346
0.706868,81,2.02346
0.705035,81,1.8884
0.705035,81,1.8884
0.708593,81,2.02346
0.706728,81,2.02346
0.699398,81,1.90601
0.688175,81,1.90601
0.686159,81,1.90601
0.672515,81,1.53015
0.634,81,1.55364
0.589911,81,1.20127
0.590138,81,1.20127
0.690166,81,1.90601
0.70318,81,2.02346
0.705035,81,2.02346
0.699398,81,1.90601
0.708593,81,2.15853
0.710434,81,2.21139
0.699398,81,1.90601
0.70484,81,2.02346
0.715947,81,2.15853
0.712251,81,2.15853
0.710434,81,2.21139
0.710434,81,2.18497
0.706728,81,2.02346
0.706728,81,2.02346
0.701301,81,1.90601
0.708593,81,2.15853
0.70318,81,1.83553
0.708593,81,2.15853
0.708593,81,2.15853
0.714046,81,2.15853
0.712251,81,2.15853
0.70318,81,2.02346
0.710434,81,2.15853
0.701301,81,1.90601
0.697471,81,1.90601
0.692131,81,1.90601
0.695519,81,1.90601
0.688175,81,1.90601
0.684116,81,1.90601
0.662942,81,1.55364
0.609259,81,1.20127
0.592519,81,0.872389
0.699398,81,1.90601
0.695988,81,1.90601
0.695988,81,1.90601
0.701301,81,1.90601
0.701301,81,1.90601
0.708593,81,2.18497
0.706728,81,2.02346
0.706728,81,2.02346
0.706728,81,2.02346
0.708593,81,2.18497
0.708593,81,2.21139
0.708593,81,2.15853
0.70484,81,2.02346
0.70484,81,2.02346
0.70484,81,2.02346
0.706728,81,2.02346
0.710434,81,2.18497
0.717749,81,2.15853
0.717749,81,2.15853
0.712251,81,2.15853
0.708593,81,2.15853
0.701301,81,1.90601
0.697471,81,1.90601
0.706728,81,2.02346
0.695519,81,1.90601
0.699398,81,1.90601
0.695519,81,1.90601
0.690166,81,1.90601
0.686159,81,1.90601
0.674651,81,1.53015
0.662942,81,1.55364
0.58699,81,1.20127
0.574822,81,0.848898
0.692131,81,1.90601
0.699398,81,1.90601
0.699398,81,1.90601
0.699398,81,1.90601
0.710434,81,2.21139
0.706728,81,2.02346
0.706728,81,2.02346
0.699398,81,1.90601
0.706728,81,2.02346
0.706728,81,2.02346
0.710434,81,2.21139
0.701301,81,1.90601
0.70484,81,2.02346
0.695519,81,1.90601
0.695519,81,1.90601
0.706728,81,2.02346
0.699398,81,1.90601
0.710434,81,2.18497
0.699398,81,1.90601
0.699398,81,1.90601
0.70484,81,2.02346
0.706728,81,2.02346
0.708593,81,2.15853
0.706728,81,2.02346
0.699398,81,1.90601
0.70484,81,2.02346
0.699398,81,1.90601
0.695519,81,1.90601
0.701301,81,1.90601
0.688175,81,1.90601
0.688175,81,1.90601
0.690166,81,1.90601
0.631499,81,1.53015
0.619778,81,1.20127
0.693542,81,1.90601
0.699398,81,1.90601
0.697471,81,1.90601
0.706728,81,2.02346
0.70484,81,2.02346
0.699398,81,1.90601
0.706728,81,2.02346
0.701301,81,1.90601
0.699398,81,1.90601
0.701301,81,1.90601
0.697471,81,1.90601
0.701301,81,1.90601
0.697471,81,1.90601
0.695519,81,1.90601
0.688175,81,1.90601
0.686159,81,1.90601
0.706728,81,2.02346
0.699398,81,1.90601
0.699398,81,1.90601
0.701301,81,1.90601
0.701301,81,1.90601
0.70484,81,2.02346
0.706728,81,2.02346
0.706728,81,2.02346
0.701301,81,1.90601
0.70484,81,2.02346
0.702927,81,1.8884
0.702927,81,1.8884
0.700989,81,2.02346
0.700989,81,2.02346
0.702927,81,2.02346
0.690166,81,1.90601
0.694071,81,1.90601
0.674651,81,1.90601
0.63937,81,1.20127
0.572807,81,0.848898
0.692131,81,1.90601
0.699398,81,1.90601
0.697471,81,1.90601
0.697471,81,1.90601
0.702927,81,2.02346
0.697471,81,1.90601
0.706728,81,2.02346
0.706728,81,2.02346
0.706728,81,2.02346
0.701301,81,1.90601
0.701301,81,1.90601
0.692131,81,1.90601
0.697471,81,1.90601
0.697471,81,1.90601
0.686159,81,1.90601
0.686159,81,1.90601
0.697471,81,1.90601
0.697471,81,1.90601
0.699398,81,1.90601
0.701301,81,1.90601
0.701301,81,1.90601
0.706728,81,2.02346
0.701301,81,1.90601
0.697471,81,1.90601
0.697471,81,1.90601
0.70484,81,2.02346
0.702927,81,1.8884
0.700989,81,2.02346
0.700989,81,2.02346
0.700989,81,2.02346
0.70484,81,2.02346
0.697471,81,1.90601
0.699398,81,1.90601
0.692131,81,1.90601
0.662127,81,1.53015
0.580326,81,0.848898
0.701301,81,1.90601
0.699398,81,1.90601
